#OTU ID	G67179	G67180	G67181	G67182	G67183	G67184	G67185	G67186	G67187	G67188	G67189	G67190	G67191	G67192	G67193	G67194	G67195	G67196	G67197	G67198	G67199	G67200	G67201	G67202	G67203	G67204	G67205	G67206	G67207	G67208	G67209	G67210	G67211	G67212	G67213	G67214	G67215	G67216	G67217	G67218	G67219	G67220	G67221	G67222	G67223	G67224	G67225	G67226	G67227	G67228	G67229	G67230	G67231	G67232	G67233	G67234	G67235	G67236	G67237	G67238	G67239	G67240	G67241	G67242	G67243	G67244	G67245	G67246	G67247	G67248	G67249	G67250	G67251	G67252	G67253	G67254	G67255	G67256	G67257	G67258	G67259	G67260	G67261	G67262	G67263	G67264	G67265	G67266	G67267	G67268	G67269	G67270	G67271	G67272	G67273	G67274	G67275	G67276	G67277	G67278	G67279	G67280	G67281	G67282	G67283	G67284	G67285	G67286	G67287	G67288	G67289	G67290	G67291	G67292	G67293	G67294	G67295	G67296	G67297	G67298	G67299	G67300	G67301	G67302	G67303	G67304	G67305	G67306	G67307	G67308	G67309	G67310	G67311	G67312	G67313	G67314	G67315	G67316	G67317	G67318	G67319	G67320	G67321	G67322	G67323	G67324	G67325	G67326	G67327	G67328	G67329	G67330	G67331	G67332	G67333	G67334	G67335	G67336	G67337	G67338	G67339	G67340	G67341	G67342	G67343	G67344	G67345	G67346	G67347	G67348	G67349	G67350	G67351	G67352	G67353	G67354	G67355	G67356	G67357	G67358	G67359	G67360	G67361	G67362	G67363	G67364	G67365	G67366	G67367	G67368	G67369	G67370	G67371	G67372	G67373	G67374	G67375	G67376	G67377	G67378	G67379	G67380	G67381	G67382	G67383	G67384	G67385	G67386	G67387	G67388	G67389	G67390	G67391	G67392	G67393	G67394	G67395	G67396	G67397	G67398	G67399	G67400	G67401	G67402	G67403	G67404	G67405	G67406	G67407	G67408	G67409	G67410	G67411	G67412	G67413	G67414	G67415	G67416	G67417	G67418	G67419	G67420	G67421	G67422	G67423	G69016	G69017	G69018	G69019	G69020	G69021	G69022	G69023	G69024	G69025	G69026	G69027	G69028	G69029	G69030	G69031	G69032	G69033	G69034	G69035	G69036	G69037	G69038	G69039	G69040	G69041	G69042	G69043	G69044	G69045	G69046	G69047	G69048	G69049	G69050	G69051	G69052	G69053	G69054	G69055	G69056	G69057	G69058	G69059	G69060	G69061	G69062	G69063	G69064	G69065	G69066	G69067	G69068	G69069	G69070	G69071	G69072	G69073	G69074	G69075	G69076	G69077	G69078	G69079	G69080	G69081	G69082	G69083	G69084	G69085	G69086	G69087	G69088	G69089	G69090	G69091	G69092	G69093	G69094	G69095	G69096	G69097	G69098	G69099	G69100	G69101	G69102	G69103	G69104	G69105	G69106	G69107	G69108	G69109	G69110	G69111	G69112	G69113	G69114	G69115	G69116	G69117	G69118	G69119	G69120	G69121	G69122	G69123	G69124	G69125	G69126	G69127	G69128	G69129	G69130	G69131	G69132	G69133	G69134	G69135	G69136	G69137	G69138	G69139	G69140	G69141	G69142	G69143	G69144	G67178
OTU9	514	1021	51	28	1808	32	83	38	48	225	2	2573	341	217	371	5	3360	1	196	529	1760	1220	130	58	1	460	504	0	0	408	15	260	1	426	1636	2072	608	552	2200	394	2675	5928	265	1028	1297	218	2	184	83	1008	278	132	50	392	3	10	1	452	486	0	9	1	0	1412	496	463	397	110	0	0	227	1174	576	608	4	395	0	1039	697	533	2625	233	607	0	538	0	2832	151	1	325	1	2775	374	10	462	1081	1102	5	1	4454	3	124	602	103	468	549	1962	90	91	985	2923	6703	203	168	1801	1152	13	375	5297	211	820	5	794	7270	1801	2068	1571	90	4253	1267	0	227	1586	23	311	468	162	0	335	1	989	229	7	194	694	400	1081	272	887	1823	73	11386	292	616	368	420	257	15	482	2912	392	363	107	2192	40	0	28	342	1862	504	0	5	2543	841	685	681	786	0	201	0	1328	202	2432	74	0	0	374	1532	0	494	1823	329	12	2572	5693	7145	1507	247	4043	514	1024	2253	3744	558	781	1872	2105	2868	337	4	1691	1110	388	291	16753	49	1	799	612	8	359	1703	323	441	0	1591	1439	167	358	1	585	142	76	265	3418	1126	529	6237	521	2447	9	916	80	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	121	200	0	2	75	139	24	381	1027	3	0	2	212	365	218	28	274	427	854	145	121	704	484	583	2	696	498	0	561	36	105	292	242	379	256	104	166	14	7	604	152	0	633	268	344	56	864	0	236	0	309	212	1	104	643	312	249	312	871	120	272	481	1636	810	194	326	0	261	525	1073	345	130	9	366	162	4	281	115	383	34	341	247	257	324	474	1271	207	398	1046	594	315	1	93	434	218	625	1	166	1	574
OTU10	299	1396	38	1142	614	0	165	10	375	114	0	5032	984	0	439	1	891	0	269	379	1083	876	116	406	0	0	837	0	0	458	11	700	170	0	1842	2790	1016	839	5899	468	1126	1	992	1426	941	557	1243	1	146	950	151	104	150	1611	69	20939	2172	312	1468	0	530	3949	0	1204	144	0	196	0	0	0	109	431	1	845	1	313	0	23	967	901	2816	0	1	0	428	0	1686	379	545	170	557	1	225	6	135	462	0	6	4	551	3	116	310	0	480	1113	2598	59	0	2898	902	1140	101	1430	1169	1230	209	1022	140	282	1761	1240	834	13227	5	563	902	114	1512	1064	1	730	2111	143	415	183	962	1	2495	0	713	4	4	0	2886	6	287	1621	769	1949	4	7822	236	407	26	848	624	5	416	1724	633	680	198	0	0	3	22	163	2493	1008	3242	1	1298	328	1013	4293	169	453	182	2	206	47	883	1	0	0	276	3308	0	1203	4888	336	14	879	5966	2412	3	231	0	1	194	920	5774	136	192	13	1	7282	0	0	199	3632	0	1	1483	12	2	553	1997	4	1308	4736	420	1373	2851	752	1628	280	21	799	599	428	288	309	818	0	1212	548	645	3612	1	0	67	2	1396	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	34	1	0	2	0	0	0	1	1	0	0	0	207	447	76	612	203	128	0	1	0	2	48	0	0	928	100	1368	204	984	813	382	98	933	0	66	249	127	635	791	1149	37	110	165	8	493	734	311	306	56	18	1603	705	0	45	138	269	1	100	309	915	2103	0	98	1	14	782	96	226	0	1409	123	589	592	860	425	141	749	4	145	1229	775	1195	89	209	647	7	0	1327	392	1635	1	0	0	631	0	407	0	100	185	1165	2	63	4	208	164	101	116	0	81	1504	443
OTU12	365	4262	0	0	119	4	10	37	85	246	5	24	641	103	0	842	1132	0	1030	439	188	69	885	3271	86	472	44	3439	1100	240	2	4267	0	45	475	7	176	322	695	1	185	6618	26	700	4587	3	279	932	5	11	1	270	320	4305	165	294	3399	0	40	0	19	22	0	1	411	3	229	642	63	2	145	473	221	2027	155	874	0	173	74	50	268	14	28	227	179	0	74	379	362	1	890	167	0	1948	87	107	0	9996	3384	123	1949	0	13	6	203	1582	7	22	0	1173	4742	3244	3	522	217	672	383	1719	315	364	1	2226	3	388	2183	1	466	0	932	188	2426	58	210	47	637	999	140	130	891	0	350	68	3	3890	1911	7120	212	13	3	1053	1010	1528	85	560	18	464	177	28	622	1394	0	41	31	15	61	1831	0	37	1273	40	254	1	295	59	4	2662	4	865	41	127	63	0	0	504	0	5	393	140	26	756	1005	20	3840	273	3	2	22	23	162	1244	1170	887	2985	643	4036	2	26	76	221	1008	0	7750	6	840	3	40	2625	349	3	38882	83	364	167	6318	518	4829	37	684	5	542	688	8	425	220	1798	418	389	46	141	472	124	241	13	11	3130	1928	1	1507	4	0	1	1190	63	151	8	16	13	183	3306	161	12	0	2035	0	93	0	2	3	0	0	95	159	644	38	19	174	21	28	67	179	225	0	1111	1	2	2	656	416	127	0	413	441	381	192	775	183	157	212	767	26	43	506	73	21	71	0	251	304	377	189	123	910	505	75	216	236	3	842	123	23	0	5	416	47	330	310	729	2712	165	1723	54	301	1389	456	657	4	76	16	685	221	260	336	4	66	106	393	4	403	0	1046	13	12	101	3173	87	1	216	1122	0	293	4	0	248	410	37	114	1	29	0	48	118	1416	1407	265	10
OTU14	36	3537	0	225	1	0	0	670	59	1533	4	4	0	1273	379	0	0	0	236	865	4	0	16	7	30	1050	0	2061	782	168	3	193	1	225	0	2	471	0	4396	73	2735	3273	0	2167	2233	1077	0	1734	1	565	755	1	0	912	0	4	3	2070	1	107	778	3087	1	33	1	1	0	171	1	3673	550	1008	0	1	69	911	3	3	0	4590	1215	2049	570	0	84	445	2128	1453	334	0	2	1	366	1603	0	1	1	27	8	0	2	2	13	37	995	1751	3	324	7	1	4681	1	0	960	1718	7222	466	2067	2	940	1047	2	4	5968	4299	1	0	31	3927	30	578	0	1546	351	1449	1110	5	605	76	0	5	785	4890	1658	5460	107	1	1	1618	2369	2565	1	1025	697	0	578	935	10750	1734	1955	0	235	1	500	0	0	0	0	0	11	22	0	0	270	1092	3683	4	465	57	0	1011	1	1938	0	274	1726	1	3136	718	0	2	24	3	389	2	127	1173	11	1	0	745	3794	3430	509	2	4	2146	5	854	0	0	35	737	1216	6096	6	1	1	3	6	31	3251	1	1605	832	5	4539	572	0	1	23	2	0	111	1118	0	1577	3523	308	5	2	2	0	5059	1	0	0	0	0	0	0	2	0	1	1	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	356	388	0	810	90	1	0	0	1304	6	1631	0	319	1002	1088	1351	324	0	0	1127	113	2101	1026	413	0	529	827	706	0	0	0	3127	1220	1091	950	2038	3965	4056	1	444	1873	0	0	1	447	0	2	0	209	843	223	727	0	0	1344	1	0	363	930	0	1824	29	586	1248	996	1016	617	3	2	1459	3	0	8	992	1314	0	1059	0	1176	49	1	0	68	0	1007	0	0	0	1	4	2054	497	0	0	2	1	354	652	1745	0
OTU18	163	2257	22	0	1	0	35	551	6	479	521	208	625	4	54	1	1082	2	1155	224	1402	863	99	1346	1	510	417	7	11	521	0	4005	0	2	64	85	21	1377	1978	0	126	1	141	80	1281	2	120	687	95	1103	206	745	1667	344	52	5	0	0	133	1	0	0	1	2	5	2	0	130	4	1	0	125	60	0	782	7	0	21	12	1096	2761	3	0	4	332	1	36	139	240	3	0	0	28	1003	495	904	1	3	14	787	3	2	418	1036	147	2028	595	232	2	1223	224	5982	9	589	0	3723	4	1261	0	319	23	7	41	100	273	6	0	0	4757	1079	0	1	1	6183	284	77	23	358	7943	3	74	750	6	5724	3155	2832	1	74	134	1811	5112	2251	0	20	0	63	610	420	788	467	64	137	264	200	13	0	13	335	4227	1	59	0	483	0	54	4501	1942	856	69	1	3	5	1	768	0	104	1174	1419	1	28	5461	122	2295	3	6	3	282	113	472	2	44	0	6553	1637	2301	1	803	6990	1420	1	0	6300	1404	314	11	3	1011	657	3	5	18	195	0	9	505	5474	2	262	4	0	152	55	500	140	1621	201	798	18	14	3623	200	10	4	2258	6750	0	2693	5	0	1311	2100	1689	3	1	51	0	6004	0	0	329	1774	5	165	0	38	1497	312	2418	2893	24	0	4059	1	0	1126	473	10	1	2	41	11	11	0	0	217	33	264	519	232	62	18	67	3120	26	564	0	1132	439	521	42	87	104	0	172	0	14	199	489	61	648	307	685	2	785	367	130	100	0	1121	610	0	33	77	31	241	359	171	15	0	1102	1001	1094	1359	10	1008	5	63	285	0	1052	1162	103	142	101	72	242	457	7	707	324	3	46	1443	254	83	1	161	1638	0	60	7	27	82	562	80	0	0	12	461	443	7	0	2186	22	278
OTU11	308	0	25	542	3	0	60	163	160	159	0	722	1012	685	134	472	315	3239	252	343	1418	569	142	523	434	202	469	0	2	521	3	973	147	250	2957	2202	1214	205	2217	546	2046	1	1917	542	2270	323	0	1188	177	387	0	159	633	1017	141	9926	0	1	609	0	672	2	1208	825	477	140	0	1	0	0	573	726	622	1211	2	293	2	2142	510	623	1548	805	3	0	184	179	1306	258	417	1007	0	4819	164	0	137	73	357	2	4	44	2	1504	1603	219	790	720	1	131	1	3165	1252	8891	0	834	3530	445	1	2608	2	250	1	2	1901	7323	2438	493	592	36	2549	4151	1	113	922	99	0	1123	329	0	819	0	351	3	8	333	1613	348	605	284	897	1282	5	2735	277	319	1135	342	455	93	277	776	0	193	285	2	0	3	117	41	842	742	951	0	671	1	375	845	1109	4	267	0	384	246	3512	6	0	553	256	3834	1	44	3719	205	17	52	5	3921	4097	147	1272	552	2	1	3662	607	460	3	8	3088	881	1678	704	3110	502	64	2724	1736	28	0	2878	3	194	3066	228	225	619	2052	2	266	8789	2	214	419	276	105	1232	0	487	404	1	0	1	9	112	2700	3	0	2	0	0	0	0	0	2	0	215	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	1	1	0	0	0	61	194	3	328	230	182	0	0	1	0	335	0	422	4	0	609	278	401	359	769	1262	597	0	121	0	449	463	364	750	791	128	5	235	140	274	1042	407	1080	27	392	757	0	180	269	285	0	279	0	439	0	0	274	2	3	361	982	366	1	0	154	956	294	500	0	270	463	0	1226	857	952	539	232	754	552	196	0	2	509	564	27	178	0	282	0	487	0	453	548	426	1950	599	0	153	664	501	429	0	207	2	426
OTU19	94	1380	0	0	1	0	15	1	31	123	43	17	2413	1	0	1	67	0	3151	18	354	10	83	1067	1	2	96	807	2	20	0	4721	0	0	146	201	8	1561	1274	1	422	53	7	59	622	2	28	62	2	38	6	662	68	3906	70	0	0	0	2385	0	1	1	0	1	71	0	0	829	446	1	0	447	1	14	46	51	0	133	3	9853	667	0	0	8	215	0	8	706	45	0	2	4	7	812	143	237	13	1117	192	248	0	19	2	38	26	3135	9	14	0	6717	128	883	116	5	0	454	0	96	1	235	0	306	12	751	8	5	0	3	69	1	0	42	4	27	166	78	27	12	602	379	53	18	1	12165	2321	2719	37	2	1	10	5004	130	0	99	0	503	144	0	30	338	1	14	0	2	1	0	22	101	2225	0	584	0	2	1	0	941	1589	123	0	0	497	0	0	2264	0	119	8	270	1	0	840	0	1273	0	9	172	150	3	773	0	351	0	3460	2211	592	1	11	43	187	0	222	1230	8	212	1	3	15564	73	2	4404	9	16	16	3104	33	6378	1	296	1	0	144	88	14	62	342	101	3	7	7	15	24988	3	3	7	24709	0	1671	44	0	2	1032	397	24	26	114	0	1555	1259	60	779	2258	0	295	0	2699	23	0	57	72	1	1803	1435	2068	1529	21	146	1	0	1	12	208	14	0	0	211	0	1	83	40	44	19	64	43	16	6	0	98	52	1590	32	49	56	2	32	0	125	35	18	80	74	140	1371	6	446	51	152	23	0	47	733	324	0	0	12	179	0	84	23	0	545	102	102	731	78	1252	0	6	0	0	57	1010	219	1209	0	106	110	10	9	24	307	0	4	14	2219	13	0	805	832	0	0	4	5	127	338	1	0	0	108	2	416	23	0	823	22	0
OTU15	225	785	9	71	5591	0	31	2	482	680	124	13849	39	79	371	1330	1747	22	56	521	35	745	228	155	78	55	678	0	0	342	2	1206	142	15	6	43	208	0	760	2	477	0	173	0	0	204	2415	780	1	0	65	550	596	3920	55	1	0	607	1	0	738	66	504	509	11	254	7	51	0	358	142	0	2614	208	91	0	126	801	128	79	118	112	0	0	64	327	2024	379	367	8	0	2646	27	10037	763	317	53	1	299	750	4	0	2417	534	266	3261	1726	887	3	63	1	174	245	0	3	948	1748	456	0	208	940	1978	1517	4446	2147	55	532	0	500	521	1	2094	1519	251	718	1	966	905	2325	1	151	298	2524	365	1031	2456	0	278	2263	931	0	7	403	862	14	206	617	8	1064	9	152	115	73	0	0	2835	38	107	743	441	0	0	823	721	598	2696	178	0	202	444	164	11	4076	263	0	0	174	153	535	1	220	814	1	3	762	1860	2890	942	68	524	1	305	2381	0	3312	10301	24	3	2929	1079	109	839	0	635	3416	4	1	2340	16	0	23	794	144	0	209	1451	679	9	6	3047	82	70	401	19	326	751	1503	1	0	6519	2	1223	160	0	0	0	0	0	2	35	0	0	3	0	0	0	0	140	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	390	327	0	211	80	185	420	528	78	6	96	0	158	566	332	117	35	211	823	347	120	147	1129	291	0	312	61	169	505	467	121	307	15	391	215	787	63	235	83	259	6	305	0	145	137	4	1612	0	0	0	186	218	1	1	950	654	410	0	1222	70	386	0	528	622	160	514	1	769	415	754	183	185	3	608	6	0	0	80	507	2	83	2	60	366	2	885	339	57	241	413	329	2	0	189	177	0	0	348	3	180
OTU13	1060	143	112	0	0	0	120	320	72	246	107	2342	526	0	63	0	343	0	1075	0	333	295	192	22	0	3096	220	0	0	64	5	1406	2	0	5961	7	836	417	1	0	1370	0	156	0	1	222	0	1	89	323	229	26	10	1549	1	2	1	1	145	0	74	0	0	4898	0	247	0	3	0	1	2	13	0	89	0	117	0	196	376	0	535	0	0	0	50	0	1392	115	170	0	0	0	119	15	347	5261	0	1	32	1	2	2	292	484	0	1423	0	1115	3	1648	0	597	0	321	1	4757	0	1	1936	326	1	1	9	3862	4797	2039	1	19	1688	946	0	1	4	750	2282	116	1	0	3601	2	1683	498	0	5227	0	487	1	0	5064	2906	2	5770	123	2437	59	311	0	1	0	5449	0	360	87	0	0	1	148	1942	641	62	24	0	288	3222	464	1570	2409	1	75	0	521	150	561	667	0	1	146	149	0	62	11216	662	0	2	2	4	8031	828	2126	0	0	1	1376	1	0	1	1788	5	731	0	0	3647	889	1	6539	0	0	1600	5267	0	71	4803	42	2	2	1813	0	190	5	3	229	684	125	1394	2084	1297	1	7	0	2672	1	0	85	406	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627	293	3	401	103	59	0	0	0	0	16	32	0	72	0	38	225	205	1311	0	857	2142	0	91	0	0	219	318	35	0	67	889	4	189	754	461	1868	3829	66	126	679	0	2	337	0	0	286	0	23	0	695	389	0	0	2770	510	425	0	0	107	336	0	1	29	571	2454	1	152	1	914	2	90	285	173	0	0	0	0	644	5	395	0	854	0	1	1	1344	237	874	4	4	0	1	326	457	0	0	135	99	1363
OTU17	360	688	5	1167	2	0	10	0	77	0	2	0	22	2181	88	0	3574	1	36	289	81	495	62	40	585	950	10	0	0	830	0	561	0	0	1861	0	918	15	2356	1454	728	4273	490	2482	749	43	0	0	15	63	118	161	1661	187	0	0	0	0	0	0	0	33	0	1724	263	0	0	0	0	0	0	347	1982	5727	5	232	0	4883	160	87	1366	0	0	1	8	0	0	765	0	963	0	1	51	82	0	154	1412	0	4	0	1	2	190	45	494	2070	1	11	0	107	1	613	0	2	2768	1316	0	128	1	422	0	1	5979	2	2365	3795	0	5	1957	21	1	260	3468	594	0	181	278	0	471	0	512	8813	3	350	1182	1845	1996	419	483	2540	3	8290	405	206	914	222	108	0	2	224	0	81	160	0	190	0	212	72	1271	705	1238	0	0	2660	668	3634	50	1	235	3	166	0	2717	36	0	422	831	1426	1	3934	3	116	11199	2	1	3	4279	99	127	921	0	0	3	59	6	3	204	3415	709	0	13	3241	1181	0	6	12	2	113	1	2	12	8514	0	1362	0	2678	1	0	0	1	80	133	295	60	48	0	945	328	0	3801	3	3	0	10065	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	11	0	0	109	466	0	0	0	0	354	31	0	0	0	0	174	288	325	0	0	763	590	8	217	178	0	0	440	0	353	430	295	333	228	517	0	866	0	683	456	0	0	33	228	0	442	0	612	0	261	58	0	0	0	857	29	0	0	1	177	0	1379	0	88	412	0	0	0	269	877	78	22	710	23	0	1300	0	0	0	3	0	138	0	970	1	695	803	0	0	341	1	42	0	347	1407	0	110	841	62
OTU26	0	3	0	0	0	0	0	0	0	0	0	0	4985	152	0	0	1	0	0	0	1000	0	0	0	1	0	0	0	0	0	0	295	0	0	9	0	20791	0	0	0	0	0	3090	0	0	0	0	0	368	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	6698	978	0	0	0	12877	0	1	0	1	0	0	0	0	1	9634	0	0	0	0	0	0	0	1	0	0	0	1	26	2	1	1164	898	1	2	0	4	185	4891	0	0	0	1	0	0	10496	0	3082	2	0	0	9779	0	2	0	58	0	0	17970	1	2	3104	0	0	0	2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	942	0	0	0	0	0	0	0	3	3898	0	0	1	0	1	0	1	0	0	0	0	790	483	1	0	0	0	0	0	0	0	1977	0	0	0	3	126	0	0	0	3050	1447	0	0	0	0	0	0	2	0	2	0	0	292	0	0	2	1	0	0	1	0	1	0	1	4734	0	0	0	0	0	1	0	1	0	3	3	0	0	2	10228	3786	5467	1	0	0	0	0	0	117	0	1	1	0	3	0	2	0	0	8	0	2	0	3	3	0	1	0	0	0	0	1	0	0	0	0	0	1	3208	0	1	0	0	0	0	0	184	0	0	0	0	0	0	1	0	5736	0	1	0	0	0	0	0	0	0	0	1	0	0	331	0	0	0	0	0	0	2	0	0	0	1951	1	349	0	0	0	1472	0	705	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	2342	0	0	0	1	3029	0	0	1	0	1	1	0	0	187	2	0	0	5475	0	0	2037	0	0	0	0	0	0	4270	0	147	1	0	0	0	1	0	0	0	0	0
OTU66	218	1002	22	0	0	0	69	15	414	125	0	392	568	678	39	1	1612	0	1321	509	730	888	258	321	0	20	556	0	0	46	9	83	0	0	242	3696	1512	188	2050	274	2	0	1048	1069	41	9	0	653	207	802	4	40	471	250	8	1	0	0	1243	0	0	0	0	1154	0	463	0	3	0	0	0	720	81	1079	134	601	0	5942	2120	4138	447	0	0	0	82	0	1257	317	0	0	0	1	35	2968	344	25	1250	0	0	632	3	0	10	283	701	716	0	345	2	1345	2947	189	0	167	1	393	148	916	0	529	3410	52	914	2	391	35	0	0	440	1541	3	1308	5638	111	213	25	1422	417	937	0	713	2	0	180	3347	1	408	545	423	3400	0	157	2	800	0	300	642	0	1	1858	36	220	50	1	0	246	5	7	53	3	867	0	2	75	2088	276	239	0	738	0	0	98	0	147	0	126	622	0	0	1	1697	2	1	1	1	0	3493	2	94	0	682	0	357	0	405	2	2392	19843	513	0	148	3296	249	1267	44	4	0	283	714	2	590	173	583	7992	1	1603	3253	152	0	21	172	521	196	94	773	1075	1337	83	9	5304	0	5	50	7886	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	30	116	0	527	89	123	0	0	0	0	259	8	21	0	0	245	554	577	582	66	0	1162	4	444	689	7	9	479	89	0	382	0	153	46	815	947	346	221	1	122	599	0	46	169	415	0	285	0	217	2	103	205	0	0	490	106	69	125	0	394	42	202	275	0	297	566	214	0	0	547	1149	174	56	777	257	0	0	245	47	0	187	381	514	0	0	701	293	460	50	0	1	0	0	7	42	216	0	269	4	236
OTU2354	267	1928	28	0	0	0	71	41	238	234	18	12	2297	10	211	0	4089	0	52	8	187	1540	378	2069	0	261	762	0	0	286	5	463	10	0	343	194	4188	1069	47	169	72	0	704	18	960	1	0	33	79	714	156	26	1133	1705	218	0	0	0	1	0	0	0	0	2395	0	219	0	966	0	0	0	574	3	84	7	390	0	602	358	512	1255	0	0	0	265	0	361	181	0	0	0	0	121	9042	1664	468	30	2	3	2274	0	0	1463	169	18	569	2	674	0	6675	62	5752	0	1	0	4199	26	1746	1	520	30	1	6140	2	1999	6788	0	0	849	4666	5	0	44	366	221	29	299	11	2679	1	1106	3	1	154	1087	188	443	15	1495	9	1	841	9	1398	0	226	306	2	30	1252	0	915	172	0	0	0	0	134	358	0	391	0	777	749	27	1175	995	0	251	0	46	96	0	155	0	2	1117	1	0	1	126	1	0	3	4	0	5100	1	1746	0	450	0	4	0	114	0	1627	2015	183	0	9	10116	2132	246	3	4	0	669	1	1	1087	1896	235	1288	0	2177	13	7	6	1487	106	4	680	448	1879	5	3	341	0	91	1	0	0	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	181	428	1	349	393	428	0	0	0	0	1	0	157	0	0	230	210	832	5	1	41	234	695	441	1	58	1073	287	21	0	354	81	390	421	220	1914	179	100	39	1	484	0	0	174	166	0	57	0	1	0	18	369	0	0	2	306	154	111	0	312	60	3	896	183	620	108	3	1	0	7	78	111	272	510	2	0	1	236	1980	0	353	2	196	0	0	1689	354	667	0	0	0	0	3	221	363	194	0	195	60	324
OTU22	0	480	0	43	1	0	38	0	0	975	107	1	74	0	33	2	1967	191	0	246	1929	577	9	493	323	0	419	0	0	0	0	3477	254	172	1453	2	6	34	3485	305	213	0	552	513	1443	222	0	0	68	0	0	187	70	1	202	10379	0	0	0	2	1	0	945	3904	772	424	5	0	0	163	4	0	697	240	2721	204	267	441	236	49	54	0	0	0	3	0	0	129	1	3	1	0	0	0	1	194	13	0	1928	9	0	29	4	0	0	0	0	220	0	3671	0	4971	27	3	3	554	0	0	1	455	1299	1129	1551	0	2226	453	0	5	2534	1309	94	0	339	668	0	1067	0	0	1452	0	119	964	1	816	0	10763	0	79	443	0	0	3947	38	377	10	51	160	0	1247	353	4	36	58	0	57	0	4	5	3925	51	378	0	388	0	178	363	520	0	0	0	81	85	0	3	3	4	11	0	0	0	1	0	0	1	15	2	1	3	0	0	2	0	1	0	278	0	102	1071	356	0	324	737	276	18	0	0	0	371	853	4	43	797	72	359	186	1228	237	33	2469	52	326	744	597	82	1970	964	221	0	12	132	1	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	0	0	2	0	0	0	2	0	0	0	0	1602	31	0	787	379	4	0	246	0	0	0	0	0	0	0	704	541	1011	789	698	142	605	0	309	0	0	10	229	756	0	270	0	1397	448	575	1417	5	21	155	452	1	1	0	317	1	58	196	0	0	1	1106	287	0	308	2490	0	1418	1589	17	4	92	0	0	0	790	1924	0	332	1000	354	23	35	26	4	24	0	1	10	124	0	339	0	472	2561	0	852	92	705	124	12	3355	3	40	1962	148	1	0	454	4	1
OTU20	820	4	0	38	268	8007	0	0	0	1	13	7	11	15	11	1626	6	7	103	9	4	3	0	482	0	0	248	362	293	6	0	163	0	24	2	24	12	3	44	53	1	3267	4	5	81	2	1	9	26	1	0	0	34	9	2	300	701	313	33	126	122	99	36	0	320	78	326	3	6052	711	6	10	13	2102	0	6	125	132	90	1	70	7	8	587	8	4	50	0	131	653	996	176	47	26	3079	28	0	3	601	6	4728	5	20	138	275	22	23	4	4	0	1128	311	0	19	1	12	3	0	4937	329	0	300	35	0	8	0	74	0	432	480	994	102	35	6	11	48	0	0	18	5122	0	173	21	33	77	468	0	32	13	3	1265	0	14	0	0	0	787	1	2	0	0	776	3	8	40	858	0	7	7	3	0	234	0	1	3	230	0	130	0	1129	1	5	8832	0	43	4	2	4	423	372	147	9	13560	171	85	245	1047	1	7	1111	4	316	15	16	107	3119	1554	4	41	259	2808	158	0	3	0	3271	3366	0	494	9868	0	82	24	75	19	10	511	0	187	10	4	1229	0	0	511	0	4	0	2	23	7270	284	0	2	274	1517	757	1643	3	184	56	18	87	473	253	540	7	626	11	735	155	291	33	414	85	780	75	13	54	0	338	12	5	1480	6	30	14	117	2	28	0	2	925	48	1167	0	4	1	10	148	0	20	6	6	1	110	87	0	42	220	6	25	1	2	186	0	10	5	10	0	0	11	0	124	16	0	151	0	0	0	456	0	96	0	150	1	1	779	0	17	32	2	7	0	9	2	0	4	48	44	2	33	64	1	0	11	19	3	31	14	233	5	0	0	8	6	0	0	1027	73	4	0	0	0	389	15	62	0	0	15	0	339	0	5	0
