#OTU ID	G85645	G76498	G76499	G85646	G85647	G76500	G85648	G76501	G85649	G76502	G76503	G85650	G85651	G76504	G85652	G76505	G76506	G76507	G85654	G85655	G76508	G85656	G76509	G85657	G76511	G85658	G76512	G85659	G76514	G76515	G76516	G76517	G85662	G85663	G76518	G85664	G76519	G85665	G76520	G76521	G85667	G76522	G85668	G76523	G76524	G85669	G85670	G76525	G85671	G76526	G85672	G76527	G85673	G76528	G76529	G85674	G85675	G76530	G85676	G76531	G85677	G76532	G85678	G76533	G85679	G76534	G85680	G76535	G85681	G76536	G76537	G85683	G76538	G85684	G76539	G76540	G85685	G85686	G76541	G85687	G76543	G85688	G76544	G85689	G76545	G85690	G76547	G85691	G76548	G85692	G76549	G76550	G85694	G79500	G85695	G79501	G85696	G79502	G85697	G79503	G85698	G79504	G85699	G79505	G85700	G79507	G85701	G79508	G85702	G79509	G85703	G79510	G85704	G79511	G85705	G79512	G85706	G79513	G85707	G79514	G85708	G79515	G85709	G79516	G86048	G79517	G86049	G79518	G86050	G79519	G86051	G79520	G86052	G79521	G86053	G79522	G86054	G79523	G86055	G79524	G86057	G79525	G86058	G79526	G86059	G79527	G86060	G79528	G86061	G79529	G86062	G79530	G86064	G79531	G86065	G79532	G86068	G79533	G86069	G79534	G86070	G79535	G86071	G79536	G86072	G79538	G86073	G79539	G86074	G79540	G86075	G79541	G86077	G79542	G86079	G79543	G86080	G79544	G86082	G79545	G79546	G79547	G79548	G79549	G79550	G79551	G79552	G79553	G79554	G79555	G79556	G79557	G79558	G79559	G79560	G79561	G79562	G79563	G79565	G79566	G79567	G79568	G79570	G79571	G79572	G79574	G79575	G79576	G79577	G79579	G79580	G79581	G79582	G79583	G79584	G79585	G79586	G79590	G79591	G79592	G85608	G85609	G85610	G85612	G85613	G85615	G85616	G85617	G85618	G85619	G85620	G85621	G85623	G85622	G85624	G85625	G85626	G85627	G85628	G85629	G85630	G85632	G85633	G85634	G85635	G85636	G85637	G85638	G85639	G85640	G85641	G85643	G85642	G85644	G76497
OTU26	1	0	0	0	44	461	10	0	1	0	542	0	196	0	1839	4	6	0	0	0	0	1	0	0	148	4	0	21	8	0	5	0	0	1	1	99	0	19	151	7	0	2614	0	251	128	0	6	260	1	946	2	279	0	13	188	0	3567	0	3	0	1245	294	7	455	0	237	0	98	156	7	2	0	0	1818	3	2	0	42	0	0	19	17	0	0	8	0	46	237	369	0	0	9	179	35	0	12	8	615	0	4250	0	138	40	2	0	205	4	13	128	110	35	13	5	404	2	13	10	10551	0	11	0	1714	0	2	34	33	110	299	108	920	895	3	35	67	272	652	311	82	57	50	236	5393	0	7	0	4	7	481	15	8793	5	40	259	2	276	31	27	1162	45	0	38	28	53	3	0	18	12	96	8	3	6	10	123	15	19	223	3	5	3	130	397	712	776	1	454	1	10	2	0	31	3	21	4	78	17	65	94	2231	320	0	1110	1694	5	43	3256	14347	5748	3	1749	30	0	1175	0	252	6	12	9	28	832	0	15557	2	1127	0	0	266	6	10	27	219	201	10	0	0	1	0	387	0	36	2046	0	2	46	18	2	0	16	9114	481	25	0	146	0	4	1312
OTU25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	1104	0	0	20	0	18	0	4	0	0	0	0	0	0	0	0	0	0	547	0	919	654	0	0	2665	0	0	0	0	0	0	0	0	0	0	0	0	2333	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	5	0	0	0	1	1	0	0	4	0	4886	0	0	4	0	0	11467	0	4	118	1	2197	0	6	0	3	0	4530	0	3	0	0	17622	14	0	0	0	0	1	0	0	1	0	4	20597	5137	0	486	0	5	0	2	0	2805	0	204	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	2	0	2	1	1	0	1	2	9	0	3	0	2	1	0	0	0	23476	5390	2	0	1	0	0	0	1518	1	0	18	0	0	1	5823	0	0	0	0	0	0	0	0	2237	0	0	0	0	0	4	0	0	0	0	0	0	0	22	0	0	0
OTU17	101	0	0	0	0	0	2346	685	770	953	0	0	0	740	241	670	131	0	0	0	129	1646	31	0	39	58	0	2700	5154	697	118	715	0	1650	86	1247	2	2	0	0	0	0	1	0	0	0	32	0	1	0	16	0	6	0	0	0	0	0	842	5	0	0	40	0	2	0	2	0	2145	0	0	0	25	0	249	0	0	2653	0	4	138	1990	89	0	0	531	7	550	9	0	0	0	2665	1892	8	0	3785	2	2	0	0	304	0	116	26	1	0	43	0	0	4128	241	691	1	52	0	39	0	0	826	0	0	166	153	211	0	862	1	0	926	0	2082	27	4151	0	15	0	1	73	0	0	1	0	1981	0	3768	0	4	2	0	0	72	0	0	0	1	0	1	0	228	0	7175	0	0	0	1035	0	0	0	0	0	57	0	1140	0	1	0	174	1002	0	1	0	1	0	0	0	4301	48	817	4559	1	4589	1834	0	255	2350	0	1	1531	2213	1364	0	1	0	0	4	0	3	1	199	1	0	0	4	4	1765	626	82	0	0	0	0	0	0	0	1	2	447	3	2	0	1124	0	0	4589	13	0	359	0	2	0	4	0	209	3718	0	278	15	3	0	629	4262	0	3500	0
OTU24	188	0	0	0	155	3	275	34	3	31	0	0	1020	1	126	8	2	31	0	0	15	296	190	0	47	455	0	486	440	16	145	42	0	55	49	117	1	4	0	1	0	0	0	0	0	0	1473	0	55	144	0	38	98	0	13	0	659	1	61	0	0	0	512	0	0	0	0	27	58	13	9	0	5	2	2	1	0	28	20	415	36	449	0	0	10	118	2	54	2	2	70	209	202	570	5	83	202	31	0	1	0	3485	1148	2824	2	9483	40	429	4964	437	0	5306	5200	2219	0	81	6807	0	0	31	0	1578	2111	2108	462	118	247	115	17	9	185	57	19	2	1	6	12	172	7	603	32	7	0	19	0	194	23	168	16	616	4	487	640	0	202	88	10	86	0	17	1810	690	1937	96	69	692	14	1414	225	0	570	433	190	1	263	1650	290	3155	49	117	92	2	1	364	54	0	529	1275	54	802	1	2076	168	24	15	236	958	4568	0	166	128	29	1785	13	0	2	4926	8	1	18	0	1	3	110	12	666	916	496	0	0	9	0	1265	0	0	710	1301	310	109	29	194	104	0	0	475	0	0	59	46	0	0	0	40	622	0	0	129	0	213	4	157	855	0	122	0
OTU20	17	0	0	0	1	0	1	26	1	3	0	0	0	0	89	0	0	47	0	0	29	46	109	0	86	946	0	402	1275	186	112	43	0	0	0	0	0	0	0	3	1	0	0	0	0	0	3998	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2197	0	0	0	5	107	0	0	56	0	0	0	0	0	0	0	0	199	30	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	8245	0	2	0	1	103	1114	181	0	184	24254	0	9	3890	0	0	0	0	6	0	0	0	0	0	0	1	2	0	1	0	267	0	308	0	4	0	47	2	0	0	0	8	3	0	79	0	0	0	1	0	110	8	0	0	0	0	0	0	3	29	2086	6	0	0	181	0	0	2077	0	8206	2	0	0	0	0	0	5000	1	26	1	0	0	1	0	2	974	1	51	2378	0	2107	105	883	0	47	4434	0	0	116	1	0	0	0	1	0	1	8	0	452	0	1	0	553	0	3	0	197	0	0	0	0	319	0	0	1	0	2725	1	58	0	407	0	1	2971	19	0	0	0	0	0	0	0	88	297	0	2	0	0	0	1698	88	0	41	0
OTU22	244	0	0	0	277	1	2044	28	5	53	0	0	0	3	624	83	137	0	0	0	0	2	496	0	1132	834	0	852	40	10	17	17	0	275	153	90	165	3	0	1	4	0	0	0	0	0	1141	0	0	0	10	0	9	6	16	0	983	0	0	3	4	0	1007	0	0	0	0	0	150	15	33	0	14	1	66	1	0	338	48	120	130	2786	7	0	0	93	16	136	58	1	0	433	1843	75	19	483	1364	109	0	0	0	3913	0	2359	17	0	89	22	1387	109	2683	7641	4724	1	2791	0	190	1876	0	20	0	679	917	4902	279	47	377	21	82	58	5	178	442	242	0	4	0	2671	480	154	6	8	0	336	1	292	0	538	0	1	19	385	194	0	91	592	26	57	11	51	0	119	0	0	66	731	13	26	0	0	0	1050	0	250	10	0	5	1942	105	0	0	0	0	172	0	0	133	2322	20	232	0	232	814	5	12	290	0	1	260	436	242	0	0	0	1	3	3	8	0	260	0	0	0	215	262	1840	309	792	0	0	13	7	1	0	0	2	1551	234	432	676	1	91	0	0	56	0	0	174	0	0	0	0	0	2811	248	0	86	4	5514	0	118	185	0	229	0
OTU19	123	0	1	0	4	2	553	0	0	0	11	0	5	3	11	262	61	41	0	0	3	172	36	0	21	4	0	320	24	39	27	7	0	216	45	40	10	510	16	0	0	14	0	100	94	0	32	188	2289	26	1	6	17	0	7	0	247	0	24	0	2	0	2	98	0	852	0	47	17	6	0	0	0	2064	0	0	0	0	18	0	1	1	0	188	162	3	40	40	159	0	654	8	6	35	0	9	6	14	0	5416	0	21	90	59	0	2826	0	276	111	2	27	157	86	408	402	3474	589	4295	0	18	0	56	290	748	543	1	109	9	36	70	2082	4	148	61	11	1873	24	12	35	3	668	9	4	3	16	5	1822	4	1882	10370	115	123	371	0	161	11	5	2	0	0	290	77	151	73	58	10	26	12165	7	0	39	23	48	80	152	1704	140	373	400	3	70	49	1	16	5	12	19	109	75	1823	0	38	17	26	4	269	968	1624	391	14	129	89	944	18	1	0	1994	1	0	15	1	247	8	5	11	1042	30	8	1	0	801	0	2114	0	0	42	89	2	3	4	41	49	0	0	14	0	0	3	138	0	0	0	115	5	53	0	452	6262	50	8	20	310	0	8	0
OTU21	60	0	0	0	155	0	287	2	0	0	0	0	14	0	256	314	7	80	0	0	8	18	12	0	8	686	0	171	68	8	61	0	0	25	32	91	22	0	0	0	0	0	1	0	0	0	3751	0	1	0	0	0	0	1	7	0	107	0	0	0	0	0	533	33	0	2	1	9	27	6	3	0	11	4	4	0	0	16	2	131	38	384	0	0	0	0	0	75	0	0	0	128	188	38	11	51	123	11	0	0	0	3676	302	7	0	5657	6	76	2351	455	545	6910	2572	3112	1300	3	6364	3	0	17	0	759	1	3	34	185	26	26	5	7	0	182	150	140	0	69	2	2	190	352	0	0	904	10	1464	88	8	92	4	1	25	158	20	6	15	55	2	252	0	2	1796	243	2597	1	87	50	27	362	245	3	1012	470	62	5	175	19	200	1579	110	59	0	1	0	921	0	2960	93	0	11	254	0	64	150	162	11	72	1972	3767	45	24	48	58	590	2	1	2	615	4	0	13	1	0	9	115	71	797	710	75	0	0	3	2	507	0	0	30	9386	191	616	7	119	118	0	2	272	0	2	16	13	0	0	0	13	108	34	0	20	1	113	6	225	489	0	22	0
OTU27	47	0	0	0	52	0	2706	24	0	11	0	0	1	86	894	86	136	34	0	0	8	120	89	0	136	155	0	603	56	218	14	0	0	125	0	64	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	133	0	0	0	0	0	0	0	0	0	56	6	1	0	833	0	2	0	0	10	0	10	0	139	0	0	0	0	22	33	14	0	0	0	125	203	0	8	0	1	0	0	0	0	0	0	0	1	17	1	4840	227	0	1	0	5268	1	0	5830	0	0	26	0	804	0	0	1960	59	1145	68	242	162	2	0	2361	0	20	1	9	0	3607	273	12	0	4	9	2	441	8	30	5	3053	18	300	1763	0	630	53	5	91	7	9	6	566	2	0	85	165	25	0	3	1	0	0	126	0	89	0	83	3495	96	112	0	1	0	34	0	1	172	0	32	696	0	918	178	11	4	352	0	1	103	191	83	10	4	0	1	1	0	3	0	2942	0	0	0	42	1	7758	1550	66	0	0	0	1	0	0	0	0	7777	285	0	9	0	124	0	0	288	0	0	30	0	0	0	2	0	231	0	0	21	124	94	0	70	477	0	108	0
OTU29	18	0	0	0	12	0	681	9	31	0	0	0	126	47	7	18	17	0	0	0	1	43	4	0	42	4	0	67	16	87	12	64	0	163	40	21	50	388	192	0	1	0	0	370	104	0	28	109	5	62	1	23	9	1	1	0	308	0	117	1	0	243	45	318	0	1083	0	50	91	6	4	0	0	14337	0	0	0	0	0	0	14	10	15	1552	173	436	8	23	197	0	18	0	1	337	0	1	685	490	0	24	0	8	482	500	1	8	5	715	17	9	693	70	19	5	32	174	1	1	0	18	0	225	35	69	61	9	114	12	10	469	458	97	17	160	74	2	79	893	5	6	106	1	350	12	304	4	1125	24	845	8878	24	80	27	0	3	7	0	86	0	1	251	50	211	5	16	80	4	591	138	1533	388	411	15	44	28	568	35	32	23	13	170	12	1456	0	109	12	20	36	15	117	0	107	5	13	13	42	224	7510	946	68	494	1	8	137	1	1	9662	346	149	92	0	0	0	17	3	10	4	37	0	0	66	1	220	0	0	79	0	71	2	117	187	6	0	0	34	0	0	24	100	0	0	0	1354	21	180	0	27	260	35	19	75	17	0	5	0
OTU41	0	0	0	0	1371	0	0	0	0	0	0	0	463	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	650	104	0	0	0	0	0	0	3014	0	0	0	2420	0	0	0	0	0	2	0	0	0	0	3625	0	0	1859	0	206	0	0	0	1	1021	0	0	2	0	8140	0	0	0	0	0	0	0	0	1	2	0	0	0	394	0	0	0	0	1	3604	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3451	3	0	1	0	4247	0	6467	0	17	0	0	0	1996	0	2856	4	62	0	17	19	1215	3	5406	0	0	0	4007	879	2965	0	27	0	4590	1	15	1	68	0	0	0	0	0	1	0	0	1660	0	2	0	1	0	0	0	0	4	1	0	0	1	233	13	0	0	0	7	1748	0	0	0	0	0	1	2	0	0	0	2	346	0	5	0	0	0	0	0	0	0	0	0	0	107	0	0	6	0	0	0	0	1	0	101	0	0	0	0	0	0
OTU34	20	0	0	0	27	0	352	1	0	6	0	0	0	21	89	205	7	15	0	0	6	46	82	0	9	38	0	96	392	11	17	0	0	76	0	33	0	1	0	1	0	0	0	0	0	0	1404	0	0	113	0	26	0	0	0	0	814	0	141	0	1853	0	493	0	0	0	1	0	66	18	32	0	559	1	0	0	0	1	0	31	16	77	0	0	0	1	25	20	0	0	0	0	47	507	17	96	780	53	0	0	0	2471	0	0	2	698	10	6	906	184	0	5118	2010	1598	5	0	1105	7184	0	9	0	402	0	2	2425	33	2328	16	915	407	11	2	2030	9	30	0	13	58	1957	82	14	0	5	10	8	24	2	601	2	0	71	12	9638	0	4258	16	290	28	68	0	590	90	866	0	101	55	42	2	83	0	363	0	652	1	1095	0	1157	372	128	40	3	0	0	176	28	0	141	0	32	185	0	412	28	124	2	96	2	5	339	127	2	14	0	0	0	0	0	5	0	120	0	0	0	2012	60	29	303	80	0	0	10	0	0	0	0	0	558	194	523	2	0	70	0	0	154	0	0	263	0	0	0	0	1	26	10	0	11	0	422	2	69	200	0	5	0
OTU28	181	0	1	0	12	0	792	11	3	16	0	0	62	0	368	0	19	22	0	0	17	104	167	0	54	178	0	522	556	94	162	9	0	57	45	62	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	107	0	2	0	0	0	37	0	0	0	0	0	0	0	1	0	96	0	0	0	61	1	16	0	0	10	1	104	0	120	0	0	0	110	0	158	0	1	0	44	168	397	0	1	0	0	0	2	0	9	227	3151	1	5830	32	0	1548	152	0	2	0	4311	0	0	5081	2733	0	22	0	1165	1107	4493	290	67	174	51	199	46	135	0	534	0	0	293	0	163	739	91	84	1	0	62	0	89	3	0	2	1	110	276	2012	0	846	36	127	79	33	18	0	1287	4	5	57	105	42	36	0	0	0	1	165	0	0	108	0	3289	186	72	0	0	1	0	0	0	409	1272	48	1380	0	401	58	0	7	148	2	0	79	173	63	0	1	1	1	2	1	3	0	31	0	0	0	286	53	2479	989	103	0	0	1	0	0	0	0	73	3323	187	388	276	0	224	0	0	684	0	0	133	9	1	0	0	0	258	0	0	102	0	0	12	238	521	0	73	0
OTU30	6	0	0	0	3	61	189	0	0	0	0	0	64	5	1107	6	38	0	0	0	0	7	16	0	68	145	0	362	97	26	81	3	0	69	30	1	21	0	15	0	0	31	0	52	7	0	53	116	2	0	1	0	0	0	5	0	1	0	16	0	0	226	11	58	0	0	0	23	23	2	3	0	456	29	1	0	0	10	0	1	0	44	0	1	0	0	0	36	0	0	0	18	30	0	0	1	0	3	0	290	0	27	197	34	1	4	10	483	1277	9	101	8	15	46	0	172	1292	295	0	1	0	2501	4	32	0	8	0	27	37	8	1	17	1452	43	676	399	905	106	1858	5	6	0	136	3	132	2	36	2	23	991	6	42	31	11	11	97	115	40	0	0	211	296	214	11	6	36	0	1095	343	3023	366	354	8058	4	58	909	33	495	49	7	34	0	594	10	11	114	164	33	2	260	0	98	21	5	0	67	1068	2293	160	15	87	36	251	0	0	4102	636	197	752	2	1	663	1	2	0	5869	794	54	0	0	188	1	316	0	0	282	75	80	30	11	19	25	0	0	80	0	0	16	1	4541	0	0	8	3	13	0	4	381	6	0	79	252	0	1	0
OTU1673	71	0	0	0	0	0	389	94	403	155	4	0	2	196	140	525	86	0	0	0	0	0	0	0	0	0	0	2	4	0	0	450	0	1373	132	332	17	132	0	0	10	0	1	0	0	0	0	0	3	196	0	56	2	0	0	0	773	0	398	0	0	0	0	0	0	0	0	0	590	0	0	0	121	0	20	0	0	83	0	5	1	142	81	834	2	89	402	163	647	0	3	0	543	1667	2	0	3	721	0	0	0	0	4	78	9	1	743	3	599	0	801	1	0	0	0	35	3	692	0	5	0	373	117	118	2542	0	3947	745	15	900	5	442	664	445	0	0	7	2981	1250	0	3	0	7	427	6	1130	6125	1	7046	0	423	87	156	0	134	1	31	0	1	161	5	2	0	0	8	3	3	3	0	3	8	491	150	188	0	5	0	2	342	1	0	160	4	0	236	0	6	44	1	7	0	2	3	0	165	148	0	0	1922	4	506	0	0	1	0	0	0	1	0	3125	0	0	0	10	3	4	0	2	0	0	15	0	0	0	1	2	0	222	0	3209	0	3	0	0	1	0	0	133	8	0	0	28	0	41	435	0	45	3	0	0	0	4	0	712	0
OTU32	28	0	0	0	4766	0	452	23	0	34	0	0	2	924	38	126	9	0	0	0	41	345	10	0	5	0	0	864	2953	230	63	28	0	63	0	178	0	1	0	0	0	0	0	0	0	0	19	0	0	0	2	0	0	0	20	0	0	0	0	3	0	0	72	0	0	0	0	0	37	0	372	0	0	0	23	4	0	619	198	2	89	817	0	0	0	4	2	156	12	2	0	0	557	128	1	217	2987	0	0	0	0	198	0	2	18	0	0	1	0	1245	46	547	912	0	0	0	10	0	0	60	0	165	0	0	38	1678	92	447	128	270	894	17	13	48	2	2	0	3	21	497	169	1	8	116	3	97	0	2922	0	1	0	285	0	0	0	1652	0	7732	0	28	0	1857	0	0	115	0	1	1	4	0	1	1	0	1	0	1	1	0	110	0	0	1	0	1	0	2	2153	2	49	1391	1	1617	4	1392	49	439	0	0	424	295	471	0	0	0	0	0	0	0	1	885	0	0	0	5	40	0	0	0	0	2	0	12	0	0	0	1	0	337	0	1	0	568	0	0	2013	7	0	5	0	0	0	0	0	23	17	0	128	0	231	0	222	1901	0	269	0
OTU31	0	0	0	0	1	0	1036	131	0	248	0	0	0	133	1715	266	34	0	0	0	0	0	39	0	152	1206	0	1126	1044	0	45	0	0	713	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	8	0	0	0	0	0	1538	0	0	0	7	0	68	0	0	1859	0	23	0	1365	0	0	0	0	0	49	4	1	0	0	3045	2552	0	0	26	0	0	0	0	16	0	0	17	0	0	0	0	0	0	21	5	0	0	0	10	1	0	0	0	9372	0	1	45	0	243	3290	4	40	0	1	13	0	0	1	0	1	29	0	0	0	0	1359	0	1048	0	3	0	0	6	0	0	0	0	0	2	0	0	88	0	2970	0	0	0	847	0	0	0	0	0	0	0	0	0	0	0	164	0	0	1	0	0	0	1	0	2278	0	0	1471	0	1254	699	0	39	1	0	0	792	0	1560	0	0	1	0	2	0	1	0	3	0	0	0	272	719	1492	238	160	0	1	0	0	0	1	0	0	4	316	0	1412	0	418	0	0	991	3	0	0	0	0	0	0	0	35	0	0	0	0	0	0	299	870	0	976	0
OTU1715	59	0	0	0	14	0	5	0	31	1	0	0	2	1	2	68	0	0	0	0	0	61	33	0	77	13	0	646	22	20	7	3	0	2	0	0	8	0	0	4	0	0	0	808	150	0	49	447	0	547	2	157	1	0	0	0	1117	0	24	0	1	2	122	1169	0	0	0	199	10	42	1	0	0	0	0	0	0	1	2	40	65	0	0	0	0	47	0	0	0	7	0	0	0	0	0	13	750	724	0	1	0	324	796	183	0	337	144	72	49	0	1	251	133	238	53	0	3	1	0	76	0	42	44	58	0	0	0	94	0	0	0	1	0	165	0	1528	0	1	1	0	0	1	0	0	0	74	1	42	1	20	0	104	12	2	0	55	0	1	0	0	1627	65	2376	0	27	45	9	0	306	2	2679	0	0	0	446	256	385	3	12	728	1992	0	0	43	457	0	830	36	26	49	0	73	6	566	3	1184	794	7972	0	845	2	4661	11	4	0	2	1	22	0	4	0	1	0	4	13	4	98	1051	0	0	23	0	601	0	0	206	1	0	23	204	8767	88	0	0	90	0	0	2	81	0	1	0	1	60	14	0	16	121	337	153	0	880	0	8	0
OTU33	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	7	0	72	0	6	2	0	0	6	7	0	2058	0	0	24	16	0	0	4	0	4	20	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	39	0	1	10	2	0	3	0	5	0	0	0	4	1	0	5	7	0	6	0	0	0	12	3	0	17	0	3	0	0	1	11	0	18	2	42	1	41	0	8	0	22	182	97	0	258	1	10	3	3	48	1	1	0	25116	5	0	0	2	4	0	0	2	1	0	0	0	0	152	0	327	0	184	2	0	0	2	0	4	0	1	0	1	73	0	3	1347	0	1	0	1	1701	1	0	3	0	0	0	7	1432	0	2	21	460	6	3	5	21	4306	252	0	3	8726	0	2	1	7	2	0	3800	151	5	0	2	0	0	0	4	1	0	0	0	0	0	0	0	0	52	0	0	17	0	0	39	0	0	0	0	19	0	0	0	2	0	0	13
OTU40	6	0	0	0	491	0	18	59	1	98	12	0	0	8	317	1	1	0	0	0	0	0	59	0	3	291	0	107	114	62	20	0	0	51	0	79	0	8	39	0	0	0	0	0	0	0	1	0	0	5	0	8	0	0	4	0	172	0	39	0	0	0	13	0	0	0	0	6	77	43	108	0	32	0	90	10	0	1438	2	401	1	4048	0	2	0	0	3	70	19	865	0	13	1639	292	15	455	71	70	0	0	0	16	0	2	0	51	160	1823	16	1253	38	18	9	30	1	0	6	178	0	3	0	86	1	2	72	472	159	89	43	146	163	2	97	154	0	2	3	0	211	1100	63	0	9	793	0	1123	15	6314	11	0	2	31	0	0	1	33	59	1869	2	129	5	602	2	0	34	933	2	1	1369	0	6285	0	0	0	1335	1	720	257	22	179	0	112	1	56	19	0	446	2	2	89	0	101	801	242	90	56	239	0	54	80	28	0	0	0	4	0	0	2	0	121	1	0	0	78	1153	487	275	923	0	0	2	9	167	0	0	0	5	11	1103	12	102	96	0	0	108	0	0	687	1	1	0	2	0	958	20	0	6	1	350	29	51	83	0	402	0
OTU50	49	0	1	0	12	0	621	49	4	3	0	0	1	0	318	0	22	12	0	0	9	49	312	0	33	274	0	479	14	24	67	2	0	20	7	38	6	2	0	5	0	0	0	0	0	0	2094	0	0	0	0	0	88	0	8	0	0	0	0	1	0	0	217	0	2	0	0	0	9	0	1	0	0	0	15	0	0	10	1	70	15	187	0	0	0	92	0	8	0	0	0	18	114	230	0	32	97	0	0	0	0	2252	1	3359	1	2551	9	5	1206	81	657	4002	1654	1279	1534	1	2474	1	0	13	0	558	1762	1887	37	44	37	18	5	9	0	98	9	434	0	0	0	1	5	183	0	24	163	38	184	108	5	38	0	0	0	125	23	0	9	19	45	12	5	2	0	536	0	0	8	149	5	14	3	0	0	192	15	10	95	1	149	1633	70	24	0	0	1	334	0	217	122	1567	22	708	0	1059	40	27	7	69	1	0	0	76	1	0	0	0	0	1	2	2	0	16	0	0	0	395	124	2187	819	284	0	0	0	1	0	0	0	0	1157	643	796	0	128	227	0	0	498	0	0	55	0	0	0	2	0	143	29	0	40	0	237	2	290	215	0	48	0
OTU207	0	0	0	0	0	0	356	214	0	307	0	0	0	191	150	605	19	0	0	0	34	186	2	0	6	66	1	902	2001	232	87	822	0	217	36	24	1	479	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	0	1	0	0	0	492	0	0	0	11	0	35	0	0	375	0	4	0	438	0	417	20	0	14	12	46	0	16	0	469	2549	15	0	0	0	0	1	0	0	1	0	7	0	59	24	4	0	2110	3	0	0	24	57	1	1	0	145	0	160	0	0	15	0	46	450	3	2034	10	980	28	2203	3	13	1	1745	76	0	3	0	2	180	3	1909	400	0	497	0	5	29	6	0	3	1	2	0	0	138	5	2850	4	0	1	568	1	0	1	1	5	35	3	135	3	0	2	49	44	0	0	1	0	0	0	0	1431	0	209	1486	0	1738	1213	0	7	86	0	0	833	7	2212	0	0	0	0	1	0	4	0	1578	0	0	0	17	61	668	78	81	0	0	0	0	3	0	0	0	0	1434	27	529	0	316	0	0	755	7	0	218	0	0	0	6	0	91	1121	0	14	0	1	0	207	600	0	1027	0
OTU35	2	0	0	0	116	0	549	17	188	1	0	0	136	102	10	111	22	0	0	0	28	137	31	0	0	37	0	129	58	25	29	100	0	180	6	30	3	1054	252	0	1	0	0	0	0	0	4	43	12	35	1	2	0	0	1	0	395	0	190	0	1	0	23	212	0	11	0	236	446	41	13	0	0	7163	6	0	0	23	5	10	22	35	45	997	108	290	0	71	11	2	58	0	74	420	17	9	2022	632	0	0	0	25	179	36	8	8	332	219	60	46	227	13	98	16	68	58	4	0	0	100	0	190	74	85	3	50	10	33	0	58	7	17	0	64	1994	2371	2265	694	13	10	8	0	94	26	33	47	496	170	399	733	35	36	9	0	0	35	0	212	0	2	124	424	198	0	20	144	2	391	46	307	318	59	0	16	76	345	86	7	30	127	302	0	767	1	22	20	93	10	152	246	0	122	110	16	5	174	124	3298	282	50	100	64	0	21	0	153	359	0	0	0	0	1	0	27	20	27	22	8	1	0	6	0	673	141	0	168	0	7	13	655	327	59	0	0	98	0	0	105	7	0	0	0	3	12	134	0	81	0	43	13	48	252	0	42	0
OTU135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	68	0	0	0	1391	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	262	3	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	28	0	0	0	0	0	162	0	0	2672	0	3866	0	13	0	1	0	8541	0	356	0	2	1905	3	0	5	0	3	0	0	1	4994	0	6687	2909	27	0	2	0	8	0	5	0	1644	574	139	0	0	0	3	0	0	0	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1106	0	0	0	1	0	0	0	0	0	0	0	0	2	0	4	0	14	0	0	0	82	0	0	55	518	0	0	0	21	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
