#OTU ID	G34868	G34869	G34870	G34871	G34872	G34874	G34875	G34876	G34877	G34878	G34879	G34880	G34881	G34882	G34883	G34884	G34885	G34886	G34888	G34889	G34890	G34891	G34892	G34893	G34894	G34895	G34896	G34897	G34898	G34899	G34900	G34901	G34902	G34903	G34904	G34905	G34906	G34907	G34908	G34909	G34910	G34911	G34912	G34913	G34914	G34915	G34916	G34918	G34919	G34920	G34921	G34922	G34923	G34924	G34925	G34926	G34927	G34928	G34929	G34930	G34931	G34932	G34933	G34934	G34935	G34936	G34937	G34939	G34941	G34942	G34943	G34944	G34945	G34946	G34947	G34948	G34949	G34951	G34952	G34953	G34954	G34955	G34956	G34957	G34958	G34959	G34960	G34961	G34962	G34963	G34964	G34965	G34966	G34967	G34968	G34969	G34970	G34971	G34972	G34974	G34975	G34976	G34977	G34978	G34979	G34980	G34981	G34982	G34983	G34984	G34985	G34986	G34987	G34988	G34989	G34991	G34992	G34995	G34996	G34997	G34998	G34999	G35000	G35002	G35003	G35004	G35005	G35007	G35008	G35009	G35010	G35012	G35013	G35014	G35015	G35016	G35017	G35018	G35019	G35020	G35021	G35022	G35023	G35024	G35025	G35026	G35027	G35028	G35029	G35031	G35032	G35033	G35034	G35035	G35037	G35038	G35039	G35040	G35041	G35042	G35044	G35045	G35046	G35047	G35048	G35049	G35050	G35051	G35052	G35053	G35054	G35055	G35056	G40368	G40369	G40370	G40371	G40372	G40373	G40374	G40375	G40376	G40377	G40378	G40380	G40381	G40382	G40383	G40384	G40385	G40386	G40387	G40388	G40389	G40390	G40391	G40392	G40393	G40394	G40395	G40396	G40397	G40398	G40400	G40401	G40402	G40403	G40404	G40405	G40406	G40407	G40408	G40409	G40410	G40411	G40412	G40413	G40414	G40415	G40416	G40417	G40418	G40419	G40420	G40421	G40422	G40423	G40424	G40425	G40426	G40427	G40428	G40429	G40430	G40431	G40432	G40433	G40434	G40435	G40436	G40437	G40438	G40439	G40440	G40441	G40442	G40443	G40444	G40445	G40446	G40447	G40448	G40449	G40450	G40451	G40452	G40453	G40454	G40455	G40456	G40457	G40458	G40459	G40460	G40461	G40463	G47391	G47392	G47393	G47394	G47395	G47396	G47397	G47398	G47399	G47400	G47401	G47402	G47403	G47404	G47405	G47406	G47407	G47408	G47409	G47410	G47411	G47412	G47413	G47414	G47415	G47416	G47417	G47418	G47419	G47420	G47421	G47422	G47423	G47424	G47425	G47426	G47427	G47428	G47429	G47430	G47431	G47432	G47433	G47434	G47435	G47436	G47437	G47438	G47439	G47440	G47441	G47442	G47443	G47444	G47445	G47446	G47447	G47448	G47449	G47450	G47451	G47452	G47453	G47454	G47455	G47456	G47457	G47458	G47459	G47460	G47461	G47462	G47463	G47464	G47465	G47466	G47467	G47468	G47469	G47470	G47471	G47472	G47526	G47527	G47528	G47529	G47530	G47531	G47532	G47533	G47534	G47535	G47536	G47537	G47538	G47539	G47540	G47541	G47542	G47543	G47544	G47545	G47546	G47547	G47548	G47549	G47550	G47551	G47552	G47553	G47554	G47555	G47556	G47557	G47558	G47559	G47560	G47561	G47562	G47563	G47564	G47565	G47566	G47567	G47568	G47569	G47570	G47571	G47572	G47573	G47574	G47575	G47576	G47577	G47578	G47579	G47580	G47581	G47582	G47583	G47584	G47585	G47586	G47587	G47588	G47590	G47591	G47592	G47593	G47594	G47595	G47596	G47597	G47598	G47599	G47600	G47601	G47602	G47603	G47604	G47605	G34867
OTU8	327	238	0	13	544	990	2549	3339	2341	34	505	2835	351	992	2139	2224	1920	23	1	574	1437	399	708	2923	750	25	488	1406	1346	1	996	0	1	1238	1099	2757	218	2068	987	827	392	40	2	2	982	14	0	17	257	1155	40	2	2909	293	64	464	463	24	0	372	1661	0	0	111	0	2	37	315	229	489	212	204	547	234	55	1246	0	0	0	2	563	1	339	129	1	25	263	439	619	208	1158	948	313	1118	312	4	0	2798	0	413	0	100	1528	31	427	15	1217	527	2232	74	1174	0	111	154	586	440	0	545	168	1777	353	1589	1404	0	602	1760	1028	1	1	2	1572	400	0	101	275	729	256	2321	1651	2037	126	1	7068	127	110	51	787	2	0	40	4	1	2490	64	0	0	272	475	2305	1203	389	61	956	7	685	10	727	187	0	143	4615	3850	21	771	730	2	953	2150	2853	602	447	4071	2583	642	1782	1673	753	556	3	390	2229	8	3	1303	278	563	286	216	3	169	0	49	1	1342	242	0	7198	9810	3	9	566	673	5833	24	3	3	9728	0	1	4172	945	52	5558	1279	55	6	83	1	910	201	166	3988	403	453	7	7	2	1218	274	16	1694	6473	10115	1017	2129	3848	226	4	3433	460	2	12	856	92	2	6446	7121	17	6	15	4	0	3	992	11008	1	2	1050	1153	17	3942	3	4498	10	1939	30	491	42	1797	73	1604	1298	1721	29	87	781	1613	228	100	464	218	6	1043	2599	8	793	2282	5071	1632	4872	10200	4306	3964	835	3013	7	1905	5906	1276	17300	385	4003	1732	2496	29	9	9	6	15	9987	3838	12	13840	3	2	3	9395	715	59	1	79	313	57	1	538	18	7357	1498	161	727	2077	1243	2029	1122	54	0	7	770	858	1	512	149	848	14	7	1819	19	329	2	537	2574	1	1	0	3972	2666	8641	4744	2	2094	10243	2428	252	1	3498	5	4736	3556	4	1373	2040	760	1	4856	0	0	1	1	2681	6	7127	1	4260	536	1	4014	2483	68	1638	3399	1492	216	1156	0	1	2621	1533	1733	6	2590	0	1439	0	4	0	2504	47	2	1	25	2	2013	215	2993	683	0	176	2239
OTU11	7	2	10082	15	0	4	1889	1	5	10	4281	4	17	50	4	9	172	8	2	325	10	1083	1598	295	97	6	5083	86	10	7	947	1517	1	21	453	1	2	873	0	2	2933	46	0	2	4	2259	872	2	1	2	1	349	1627	5	203	4	1	0	1	1875	13	1	791	3667	59	354	1	1	208	10	201	5	2005	30	8	351	1	0	2010	3	440	4518	460	8922	47	27	1028	3	1601	43	239	6892	11731	20	3080	53	24	1378	9	2	1	0	777	30	18294	189	5242	29	3	1	1	1	9	596	3	2	6	3	2	855	0	1	1	3	680	117	3687	1035	5	2	721	0	7432	20	335	20	15	240	2052	82	2	1	6	6917	8524	47	11	1099	32	46	7	277	5	1069	1062	795	1	0	8	3	7	1637	5	0	10781	22	1	1203	2	28	36	2	4	9	3	5388	8	7	39009	1	3858	12	0	4	0	156	341	1805	4	8	4376	1887	24	1243	1	2	2152	22	13	21	3250	3	2	4	261	6	9156	15	692	26	559	245	310	5	3899	0	2311	237	27	1696	175	1	122	3	3087	7	1	4	376	1	4019	25796	6	2	5	16	729	14	4	40	4	11	11800	9	15	9	0	16	2	3175	7	214	3	17762	12	3337	8997	22	14727	68	10	0	2478	1	6758	419	1868	9	2	3	235	13540	507	6	4	28787	6761	173	26	76	54	3619	3919	1228	70	11	169	2	183	41	212	689	0	2	387	2	0	7	0	0	1	1	2	654	3	2	3099	3	5114	1	720	6	5	0	147	5	1	0	3	245	5	5395	3	1	4	4	23	41	17	651	1354	2843	2	6	3480	7	3	2	16	1164	9288	15	1507	1299	49	4	2916	1177	0	0	27	172	68	103	24	585	651	54	1372	1	0	0	19	1366	1	1	1813	0	100	0	4931	4	405	1	159	0	147	1	1	0	1	305	2515	763	3	0	1	0	1589	222	0	0	1	337	224	1	1	0	1	0	0	0	1645	1	2	71	0	1880	9	0	0	615	0	1	1396	2515	376	1	198	1916	6	1	158	1931	1611	1	0	2
OTU9	15	0	272	19	776	29	0	4	10	4	53	4723	1495	14	912	4	11	73	28	14	114	20	6	1	6	140	44	54	18	5	3	302	382	2892	7	119	52	3611	2810	592	2	911	4669	29262	42	28	0	39	8	105	20	0	717	37	458	236	4999	22341	193	1346	4454	121	790	12	2417	239	2	28	22	5	4832	1	13	10	2	5	3470	260	1	4220	44	362	72	2	216	16	13	9	15	4834	2565	196	4061	3	129	103	226	584	386	128	42	430	89	4980	37	1	2545	151	1049	0	432	2743	404	171	0	1110	31	10	3501	2016	2	825	1364	8	0	1449	328	413	3102	388	14	189	1002	149	60	263	691	2	24	595	49	6095	24	4060	5430	1678	20	15	13516	5857	22	23	2	3511	99	15	1	22	2021	5	2	1380	3612	315	62	86	27	18	718	190	2	613	5	6	10	139	1	598	1	48	11	61	7	138	4	5	29	2	170	13	7	33	8	7	63	1	1	168	3757	67	9	1	2	18	0	5599	28	3	86	316	2	0	1	2106	301	11	307	135	50	30	0	0	869	10	62	6	495	8843	92	14	17	26	0	1	5606	215	1260	2	80	4	92	94	65	1435	9677	6	381	11	2	662	82	29240	0	90	3	24	3	10339	0	10068	650	483	85	11068	372	10	27	56	1947	319	167	11491	47	34	1401	13	178	4	5486	468	90	364	23	28	564	15	450	438	19768	1326	87	1	144	217	0	27	5190	7	307	12	9	3	423	41	2	5	5	254	1	4	25	834	2	19	3	11034	5552	6366	1768	1125	35	183	2	615	7	2233	30	103	14	19	4	5	8269	50899	185	507	0	441	4428	2836	19	38	382	3	30	298	1	10	55	75	0	10	750	2019	95	389	145	1	63	1	3	3	157	598	2	23	34	0	3	2	39	29	40	69	6	7	2	153	6	14	871	529	388	71	2	3	1852	2535	24	0	8	1646	2	40	9	111	4	2	184	6	2	648	0	1	5	2	5	4	6581	22	283	26	0	0	88	2	0	5018	19	57	583	3	311	704	40	3	5	75
OTU58	296	7	49	807	144	115	135	12	1346	34	77	208	21	1540	203	613	752	1274	0	908	2048	299	526	937	138	1072	489	339	256	0	149	2460	1013	3412	322	171	1708	306	74	182	1869	118	751	1	0	451	30	1633	99	1393	246	216	1	4032	509	392	3	64	0	86	18	30	323	682	16	5	3202	489	137	311	25	0	217	105	167	1171	0	190	16	110	88	1	707	242	1	9	990	225	277	117	571	242	945	155	347	4	141	2054	0	1318	983	558	504	262	142	2379	1241	200	56	237	798	86	3162	183	1958	110	89	1940	93	318	1597	1	1717	16	23	157	1206	3	330	0	14	91	274	20	218	36	669	908	218	26	673	671	1724	245	314	69	642	2720	33	474	51	342	135	6666	4	195	1694	262	14	275	2107	4481	1154	0	772	5014	201	0	3066	13	8	1586	6743	4380	171	246	4320	122	981	6	16	2	345	33	862	190	47	240	65	384	22	9449	2422	40	480	52	85	1062	2845	886	1	7	25	68	926	2	521	2777	79	16385	81	282	295	1134	56	0	4377	26	10	838	546	15	674	24	244	9	1144	16	16	454	36	5769	11	33	6	4491	266	2064	265	18099	3456	261	20665	279	525	5611	4	8	2074	10	556	24695	1094	738	5345	1901	51	30225	426	36	158	0	2547	3	2710	12172	830	938	1	0	463	0	64	1	0	1106	378	12	3998	788	964	3115	7199	45	47	1844	205	252	39	26	10	0	312	470	4	113	120	1320	1450	319	63	45	9	7	158	697	278	1630	974	176	90	63	54	3729	1322	1	396	6831	3824	1786	45	0	845	782	2	847	100	602	39	72	90	11853	54	274	166	39	546	92	1	808	935	537	102	78	212	4094	617	513	276	4	157	16	140	27	40	59	561	20	8	53	749	1	43	2484	6097	339	3086	540	3	941	5045	759	35	5080	926	3569	1167	889	602	1841	23	30	0	1484	7	0	4578	141	1299	3	154	7621	353	1432	6	2897	91	103	335	71	313	648	5	4581	800	457	2236	568	62	573	270	145	1	20	2	1968	147	0	774	146	595	1842	88	982	55	645	2448	1622
OTU18	476	210	2819	13	50	1034	4146	1474	3792	194	611	173	44	214	842	98	1260	2707	4985	318	722	55	820	1054	1680	631	1152	55	180	0	480	2917	3109	1186	1121	1128	485	88	1132	150	513	549	15	3	295	1625	69	799	916	1079	504	181	388	135	69	679	2087	43	36	159	115	1	65	21	0	1108	522	456	136	225	328	109	1003	296	16	223	450	2076	391	557	229	76	81	654	1	163	338	97	124	678	130	424	6	90	1238	1103	268	769	2312	790	437	371	88	21	595	3068	690	1421	156	118	1353	70	178	842	270	262	287	380	16	718	515	73	2451	31	177	800	590	2280	2	2658	757	80	435	375	14	156	82	2881	933	362	684	163	2782	289	271	218	1496	1867	23	0	453	540	486	23	859	446	292	395	100	120	611	865	156	61	381	61	99	144	267	323	4393	654	2937	9710	290	3308	4	637	191	426	1378	1569	3534	2012	925	955	74	455	181	70	528	68	241	50	48	30	298	33	65	95	1	12	83	1532	60	6	8489	6399	1652	11	339	3327	1019	881	1187	0	668	22	309	304	61	89	111	93	56	7	71	0	296	9	73	453	50	186	318	181	40	812	401	1566	3716	302	7340	813	1938	3303	1625	1	2607	5264	9284	1	778	2109	1867	6925	7968	4114	3723	31	6657	1	1703	3	4783	8614	88	912	0	1245	2612	0	2933	14	77	944	1202	20	85	2269	487	1483	1874	15	2753	400	228	720	7	306	342	80	516	367	2987	183	469	1076	3	1750	11065	586	2319	1143	446	3221	934	1202	772	536	508	796	126	2625	2346	117	5422	70	161	603	1756	7348	2637	998	469	344	1883	865	900	140	97	1100	7	1299	490	2	767	351	0	596	590	140	3876	134	86	603	419	893	325	61	85	714	25	9	32	1229	359	37	3	98	791	0	12	4910	1146	3073	2958	768	1	897	3021	503	214	244	384	1039	1979	338	4154	363	1	642	1	1553	2	1	2784	1525	1013	6	5761	2879	805	3960	12	1675	558	384	152	1119	916	49	1007	1659	464	1208	389	959	21	1115	225	2017	1408	1548	1085	370	390	2	1276	325	1	1038	63	1467	559	701	1871	893
OTU26	18197	0	2	0	49	3	0	1	1	5	18	25	0	860	37	0	825	55393	13	0	0	490	11	514	0	0	6	0	1	1	0	0	2	0	0	0	1	0	7	188	1	1	1	3	1	2	11	1	36	0	12363	4662	8	0	300	0	1	0	0	1	10	0	0	0	0	0	0	1	1732	0	5	0	6017	23	1	3	0	1	0	0	1	2	1212	6	17	2	9005	24	9393	24	4203	0	3	4	2	1	1	1	0	2542	29	0	2	0	1	1	0	10	1793	9061	0	42	0	0	2	1	2	0	0	2	1	0	2	0	0	3	23	1	0	1	15759	5	14	0	389	12	1	80	95	26	5	8	1	12	33	35	73	4378	18	26	6	1	4	0	1326	1	0	0	1	0	0	3	0	0	0	1	1165	184	0	1	1	0	1	29196	5475	0	3	1	1	7	1	2	2530	0	1	256	0	8068	0	0	4	0	2	0	0	0	6	2	2	4	0	0	0	3	16192	3	3	36	8	17	35	3222	9	24	7	0	24328	8	7	32806	4589	0	3980	0	2	7	5139	91	0	0	1	3	0	42	2	0	0	3	0	10	1	0	4	1	2	1	1	2	2	2	5	161	0	6	2	6	2	1	3	2	3	0	13859	2	3	2	0	3	2	0	0	0	0	0	0	2	12	0	2	0	8483	52	0	0	0	2	0	1	0	0	0	0	0	0	0	0	19344	0	0	10	1815	661	0	0	0	0	2573	5	0	0	1218	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	584	8	0	1	0	0	0	0	0	0	1	0	0	7273	6	0	1	5	0	1	5	0	0	3	0	1	0	0	0	1851	0	1	1	1	0	1	5	9650	1	2	1	0	0	2	3	1	1	1	9469	0	0	2	3	764	5	2	0	3	1	0	3	0	0	0	7	2	3	4	4	6	6506	0	11	3701	1956	1	43	2	0	7396	1	23	25	3	0	2	0	3	0	1	1	2	2	0	1	0	574	4	0	1	1	1497
OTU12	121	1	4	1917	0	2303	64	1814	1130	2682	359	43	2	19	631	1614	249	635	74	1214	857	0	1582	161	3	112	865	0	1055	4	1309	1402	21	220	13	12	150	48	82	959	1263	1732	1375	5	3304	44	386	2344	2140	395	32	28	1	415	685	49	1	1	3	209	9	3	311	151	4	4	28	1887	14	59	159	1436	698	696	2	1398	664	635	724	148	327	126	838	1806	0	807	2	296	1078	460	100	1107	572	60	1388	5	1008	175	2	1160	91	915	25	0	0	2015	2471	0	1821	55	1	2	5856	1144	302	47	1	739	2	3004	1106	163	2	3068	244	176	16	55	64	308	97	1670	491	392	358	10	783	207	56	28	37	90	10776	73	65	4380	62	8311	27	129	1528	6	76	16	978	374	5	2062	2353	34	1475	413	2341	307	707	3006	172	1882	219	890	8	162	856	157	59	3	1090	162	514	425	47	1199	87	173	16	80	203	88	62	1	1324	835	306	30	201	109	118	27	1058	255	3	1101	246	74	94	7	157	859	550	260	81	22	554	3706	2723	0	2766	15	2816	2	600	13	85	15	260	5	120	7	11	0	3	3658	0	137	2	710	62	789	48	18	568	12	286	2948	61	1	198	5812	133	491	3441	21	426	942	1125	482	528	853	3	0	320	2	8373	2	663	16	3000	2958	565	1987	7905	0	132	16848	146	7512	1794	644	11	189	23	241	18	54	1459	6063	145	3402	86	12	147	569	9186	1562	50	1035	941	16	10284	51	7375	4984	4158	0	6	3175	337	1662	5293	51	71	9	446	394	431	64	93	2	1922	1316	492	9388	4394	464	6152	2441	88	37	3517	356	86	5467	1	1538	1303	426	3810	401	42	273	485	7923	49	418	118	2368	5183	5649	616	15	7	96	1	31	1	392	463	1195	2101	688	151	0	3	1604	1	163	509	2	1	351	91	195	125	50	1060	1	0	14	2648	220	869	585	0	1	0	12	3	0	401	170	2	0	95	134	351	28	11	6	485	123	320	12	0	803	396	42	176	143	7	194	4	73	28	168	45	452	181	0	586	275	5	312	43	218	7	130	2	2300
OTU15	241	232	932	8172	47	29	1509	184	2941	439	29	347	21	29	3434	545	985	3	634	396	241	224	1410	4194	506	2	1	169	95	1	442	0	602	214	217	541	484	53	544	299	76	190	66	3	160	1175	59	3137	215	2943	423	1572	201	96	43	684	368	26	4	768	27	9	39	91	16	128	62	287	118	236	227	20	1126	12	92	61	499	599	207	203	221	196	36	498	0	0	27	156	305	493	256	323	46	576	1489	130	1174	1221	209	142	385	490	96	26	272	2	977	169	914	321	974	2	2193	1252	120	471	30	198	81	470	325	814	426	1	582	289	91	889	1	1	729	509	1	253	14	517	117	1790	746	846	1082	21	1978	196	235	3019	1106	553	9	71	556	202	623	459	578	1710	34	141	9	269	1308	128	564	96	1062	465	1264	1	181	1901	3218	1231	5323	663	578	87	2134	31	1537	85	29	5	16	570	1427	1040	62	943	3	585	1806	11	1005	59	314	665	230	168	5080	389	12	17	205	853	301	17	4222	8543	1148	19	230	1011	237	4245	2675	0	1667	502	1593	1481	433	244	288	447	71	1365	79	2	421	1	986	781	228	66	7	587	68	1627	405	1139	3807	3327	2661	284	2111	6	2294	15	3364	1764	7400	6	4799	32	6795	13755	4296	26	1711	27	14028	0	568	2	3388	4	1137	1838	132	0	2164	0	3492	9	827	7	141	112	875	67	1520	4339	214	20	533	966	1128	65	8	549	8991	1	354	112	618	2101	2205	2670	14	210	1481	86	4768	463	294	3395	1148	847	1237	519	749	79	7	2566	14	3	258	1239	151	548	307	2	2214	690	1286	624	1346	1478	687	588	0	2195	0	272	2736	4	576	1850	26	691	664	276	0	441	41	2427	11	1756	898	317	66	468	249	13	10	80	126	720	129	222	323	44	481	3583	2	615	28	1562	0	2692	439	401	239	452	242	4	2016	1832	3729	475	174	307	0	1644	0	813	3	105	2351	3	614	1427	1202	1725	3	1766	352	425	187	1792	678	237	889	2087	1128	835	224	875	22	152	1202	1602	2599	626	80	304	1091	0	1840	720	5	838	17	2005	1	250	1	1979
OTU14	12	88	44	4	39	9	32	8	30	39	12	76	4	14	19	21	8	1489	15	48	8	34	2977	17	18	15	44	6	7	2	17	3	1	8	6599	1087	10	8	3	31	15	4	91	1	11	32	1	9	17	17	4	1113	16	8	5	14	9	2	3	10357	69	7	6	3812	138	22	20	17	409	23	22	11	7	14	13	17759	8	17	26	4	11707	41	15793	304	1	4	2251	20	6330	51	34	7830	58	163	7995	85	38	1965	42	13	5	2471	58	2	92	15	4	13	4895	6	0	13	54	2174	12	23	13	8524	9	3	52	13	30	2	7	14	5	21	12	6802	7659	2410	7943	6714	258	30	100	1739	4542	10	23	26	52	33	65	40	61	4	0	43	11	5	27	18	5181	33	3	3	9	2	25	15	10956	31	13	41	8	4687	13	1	193	22	20	0	9	42	6	3	329	22	23	68	10	0	3	4	680	6	1	13	34	6	19	2022	9	5	16	32	1011	23	15	31	0	13	3	2	2685	18	28	160	1055	1	4602	31	40	0	14083	3	20	5318	2736	6	7	16	3269	14	6	590	21	0	107	77	19	44	48	21	1458	34	9	49	1034	158	53	89	79	10	0	10	20	37	21	9	2214	1124	6	4669	7755	20	91	21	1	0	28	0	95	5	3634	23	7083	3	3	8	4	19	12	30	88	28	2	8	10057	52	22864	71	74	38	7	549	14	2	28	56	16	11	566	3	6	23	4	8	4258	5904	2	18	17	14	9751	21	17	1	1191	11	13	1826	6	43	4	0	25	2	3	34	9	1	23	44	36	8520	12	4	8	9086	7	2749	3	27	18	7	5	12251	9033	48	1791	75	7	43	2	6	0	0	610	68	0	7	19	12	355	5	9	2	4	0	1	4694	2	14	1	11	2	5	82	880	0	10	2196	11	1195	11	12	4	2301	13	0	14	0	8	0	10	7	1	6	0	16	12	14	5	0	0	1	1035	1637	6	16	444	15	462	1	19	2	6	0	5	7	9	7	2	106	3	2247	0	10	4	768	513	202	6	4	18
OTU16	2	22	9838	7797	0	7	390	2	1	18	1278	1202	121	14	53	3	1544	1	21	421	133	1211	567	162	1424	1	5074	0	517	29	0	1972	1201	20	59	20	1237	1	20	5	1	1	780	4	0	2741	129	1	26	3157	110	2978	35	33	464	2905	32	2	0	90	0	2	1235	547	11	75	1569	1	402	86	810	139	802	32	0	172	2	0	1818	1	298	2624	1128	832	85	2583	732	461	617	2147	1331	1019	1010	166	915	1437	0	40	1960	913	1	17	3045	19	13	51	760	2	2927	97	1	2	1	173	27	1	0	1	899	404	3763	0	1387	1	451	381	2167	1608	1	668	5	659	1	9	161	43	602	59	182	1	5698	207	15	769	1045	20	1331	996	17	0	1	1601	2	1	0	1777	0	712	2	88	0	460	24	12	1557	3	268	232	25	1	1	2	910	2069	0	284	5226	2	5385	0	370	1275	0	1	451	237	217	843	1	4679	2	1979	29693	79	1044	771	2	2098	9313	4	18	0	1	54	733	6	346	3	531	7	333	454	76	4	1008	1	4276	234	5094	2184	180	865	302	168	833	129	855	11	338	0	0	4466	0	1142	3	0	909	5440	1	6	60	3746	3359	3169	4	152	3	1	3435	3760	3	31	963	35	6141	1479	2560	11	807	7	0	0	601	1	5	66	1130	1216	1	0	4911	0	0	5174	40	3	140	4146	9596	28	39	2639	240	17	3666	7942	1614	0	21	8	2139	135	0	1141	469	52	4838	2	13799	5	678	31	200	180	4541	0	166	11	0	41	467	3	178	86	1445	0	0	0	0	36	0	7370	843	81	5	3632	1050	19	875	80	113	2046	0	696	1	1148	58	0	528	615	554	4336	165	1201	52	0	116	5599	0	0	0	162	1	1	0	119	99	0	401	0	1	0	1	0	1	1066	0	156	1	0	204	13	138	1	432	1	156	0	802	186	0	471	0	1	1	187	2366	0	518	0	1831	0	0	1157	134	187	654	0	665	554	109	162	6	296	0	34	1	98	5	35	0	226	0	331	129	372	316	0	281	0	212	212	41	1076	315	246	0	2842
OTU4222	314	36	392	23	125	554	553	9	694	1030	97	62	12	23	47	81	876	15	19	1079	1175	859	1	111	40	3	648	575	1531	0	0	4	992	209	2565	839	417	129	364	77	784	20	4	1	8	554	16	888	1228	1643	1397	376	4	681	903	20	380	25	10	108	27	2	4	327	15	8	7	454	111	274	929	0	327	25	1	418	0	2	26	1	358	25	882	196	0	8	0	985	173	4122	79	450	755	73	451	14	26	1346	1	1	96	21	1383	0	778	2	5	7328	298	47	4	1	7	815	2	60	0	1056	89	5	2	2	773	2	2	233	6483	1	15	0	27	0	0	637	279	11	152	2510	358	477	897	68	4	1	9	3453	1922	1683	2	136	2908	50	141	120	252	672	6	0	2	3110	4083	297	303	0	846	946	2186	1	284	1793	0	4408	2459	9870	396	2796	97	42	926	31	17	2	159	29	634	491	4	2510	2	707	6	82	489	428	347	658	839	240	17	11	2	1172	145	227	1484	8	8140	6913	4	27	707	1264	143	152	1182	0	3164	1	22	5	1080	317	261	6	725	1	2	0	63	0	317	17	501	132	4	11	1011	16	4	26	5226	836	145	5	1537	7175	29	1	1960	19	18	17	11	25	4451	5093	1238	42	11	8	14125	1	1072	0	2376	558	305	264	1	0	1088	2	164	1	1	27	986	55	317	114	941	2890	9175	133	126	3169	1180	346	136	241	117	7	379	218	571	5708	3452	2920	157	1451	45	4	452	26	6269	292	3428	39	484	2140	645	2401	30	69	41	16	2	63	210	355	434	8	1723	15	25	8	3890	72	565	67	38	95	30	828	875	20	5	379	108	316	810	2565	17	1	117	1941	6	109	66	1	316	25	7	94	1057	49	16	179	139	49	735	0	6	8509	18	1	63	1469	0	2247	265	283	8	1673	890	73	2275	3222	168	16	3	1099	0	1753	2	0	24	5	2567	4	7133	16	4155	2142	1	1519	1020	1075	499	19	5	658	2	14	61	1216	26	337	7	73	0	47	0	1239	1	16	470	0	6506	198	4	9	72	570	2	26	265	4307
OTU17	421	22	83	4966	175	2574	79	272	156	9005	802	116	1	733	1108	15418	1888	44	54	675	1656	570	2	1635	50	2039	1654	151	1332	23	5998	3	2040	57	223	1	106	157	128	2047	173	3389	0	4	4436	99	0	86	8	179	2350	539	0	236	242	8	7	3	0	186	59	10	700	2124	31	38	1288	817	636	365	184	0	560	19	1	568	771	5	0	0	5929	51	1460	65	1	1452	6	1603	1515	2	1	113	2	199	3398	1	62	61	1	2	70	316	1199	17	842	51	6	2	537	0	0	0	1953	1725	31	545	4118	352	1	48	1107	1333	805	6	4877	6253	205	1	1	26	624	786	1710	263	1455	455	92	561	91	290	53	0	1131	914	1105	467	85	2067	42	1	176	288	93	0	1	3859	42	1	2	37	140	23	687	365	274	104	332	515	133	1415	11	33	934	1735	1609	526	3845	1878	181	90	8	1	20	116	131	426	0	192	684	1	5979	31	92	224	279	150	8	395	4	3	6	14	2	57	1791	12	251	383	1959	3208	7	12	144	10	2	0	3458	0	5287	0	2233	0	1	71	1807	4	0	0	77	0	160	4	0	19	2	91	180	488	3	9321	50	2	16	570	865	5	1524	4	1792	847	2438	8	228	99	151	2780	17	2	1418	12	191	0	716	2	450	1	33	809	0	2	1034	0	0	3	1	1	0	7910	30	10	1324	178	3821	2	115	608	36	102	19	284	49	20	123	4	5015	367	1950	1119	3	2200	1556	4952	2	33	1089	3	175	286	36	0	23	8470	30	1452	0	63	3138	0	0	1459	388	2	4698	10	2927	53	3944	141	4011	94	0	135	0	41	1340	1	2177	302	18	985	3543	3	173	287	0	280	2	5912	56	17	15	67	1	62	61	423	48	3	1	53	49	0	0	3	0	0	5	987	0	486	4	51	2	223	0	2	1582	103	413	1	1	128	0	0	0	320	0	1	60	4940	23	0	272	207	6	41	90	202	1	695	177	6	1220	0	2	37	383	98	4	109	1	30	293	589	1	0	5	0	638	20	1	529	10	37	202	0	49	1352
